ID,name,description,p,s,label,software
1354,security.ssl.internal.session-cache-size,"The size of the cache used for storing SSL session objects. According to https://github.com/netty/netty/issues/832, you should always set this to an appropriate number to not run into a bug with stalling IO threads during garbage collection. (-1 = use system default).",1,1,resource,flink
1358,security.ssl.protocol,The SSL protocol version to be supported for the ssl transport. Note that it doesn't support comma separated list.,0,0,others,flink
1362,security.ssl.rest.enabled,Turns on SSL for external communication via the REST endpoints.,1,2,security-tradeoff,flink
1367,security.ssl.rest.truststore-password,The password to decrypt the truststore for Flink's external REST endpoints.,0,0,others,flink
1371,slotmanager.number-of-slots.max,"Defines the maximum number of slots that the Flink cluster allocates. This configuration option is meant for limiting the resource consumption for batch workloads. It is not recommended to configure this option for streaming workloads, which may fail if there are not enough slots. Note that this configuration option does not take effect for standalone clusters, where how many slots are allocated is not controlled by Flink.",1,1,resource,flink
1372,slotmanager.redundant-taskmanager-num,"The number of redundant task managers. Redundant task managers are extra task managers started by Flink, in order to speed up job recovery in case of failures due to task manager lost. Note that this feature is available only to the active deployments (native K8s, Yarn and Mesos).",1,3,reliability-tradeoff,flink
1375,state.backend.fs.memory-threshold,The minimum size of state data files. All state chunks smaller than that are stored inline in the root checkpoint metadata file. The max memory threshold for this configuration is 1MB.,1,1,resource,flink
1376,state.backend.fs.write-buffer-size,The default size of the write buffer for the checkpoint streams that write to file systems. The actual write buffer size is determined to be the maximum of the value of this option and option 'state.backend.fs.memory-threshold'.,1,1,resource,flink
1381,state.backend.rocksdb.checkpoint.transfer.thread.num,The number of threads (per stateful operator) used to transfer (download and upload) files in RocksDBStateBackend.,1,1,resource,flink
1385,state.backend.rocksdb.compaction.style,"The specified compaction style for DB. Candidate compaction style is LEVEL, FIFO or UNIVERSAL, and RocksDB choose 'LEVEL' as default style.",1,6,function-tradeoff,flink
1392,state.backend.rocksdb.metrics.actual-delayed-write-rate,Monitor the current actual delayed write rate. 0 means no delay.,1,6,function-tradeoff,flink
1394,state.backend.rocksdb.metrics.block-cache-capacity,Monitor block cache capacity.,1,6,function-tradeoff,flink
1403,state.backend.rocksdb.metrics.estimate-pending-compaction-bytes,Estimated total number of bytes compaction needs to rewrite to get all levels down to under target size. Not valid for other compactions than level-based.,0,0,others,flink
1404,state.backend.rocksdb.metrics.estimate-table-readers-mem,"Estimate the memory used for reading SST tables, excluding memory used in block cache (e.g.,filter and index blocks) in bytes.",0,0,others,flink
1407,state.backend.rocksdb.metrics.num-deletes-active-mem-table,Monitor the total number of delete entries in the active memtable.,1,6,function-tradeoff,flink
1408,state.backend.rocksdb.metrics.num-deletes-imm-mem-tables,Monitor the total number of delete entries in the unflushed immutable memtables.,1,6,function-tradeoff,flink
1412,state.backend.rocksdb.metrics.num-live-versions,"Monitor number of live versions. Version is an internal data structure. See RocksDB file version_set.h for details. More live versions often mean more SST files are held from being deleted, by iterators or unfinished compactions.",1,6,function-tradeoff,flink
1420,state.backend.rocksdb.thread.num,The maximum number of concurrent background flush and compaction jobs (per TaskManager). RocksDB has default configuration as '1'.,1,1,resource,flink
1423,state.backend.rocksdb.writebuffer.count,The maximum number of write buffers that are built up in memory. RocksDB has default configuration as '2'.,1,1,resource,flink
1426,state.checkpoints.dir,The default directory used for storing the data files and meta data of checkpoints in a Flink supported filesystem. The storage path must be accessible from all participating processes/nodes(i.e. all TaskManagers and JobManagers).,0,0,others,flink
1430,task.cancellation.timeout,Timeout in milliseconds after which a task cancellation times out and leads to a fatal TaskManager error. A value of 0 deactivates the watch dog.,0,0,others,flink
1431,task.cancellation.timers.timeout,Time we wait for the timers in milliseconds to finish all pending timer threads when the stream task is cancelled.,0,0,others,flink
1442,taskmanager.memory.jvm-overhead.fraction,"Fraction of Total Process Memory to be reserved for JVM Overhead. This is off-heap memory reserved for JVM overhead, such as thread stack space, compile cache, etc. This includes native memory but not direct memory, and will not be counted when Flink calculates JVM max direct memory size parameter. The size of JVM Overhead is derived to make up the configured fraction of the Total Process Memory. If the derived size is less/greater than the configured min/max size, the min/max size will be used. The exact size of JVM Overhead can be explicitly specified by setting the min/max size to the same value.",1,1,resource,flink
1444,taskmanager.memory.jvm-overhead.min,"Min JVM Overhead size for the TaskExecutors. This is off-heap memory reserved for JVM overhead, such as thread stack space, compile cache, etc. This includes native memory but not direct memory, and will not be counted when Flink calculates JVM max direct memory size parameter. The size of JVM Overhead is derived to make up the configured fraction of the Total Process Memory. If the derived size is less/greater than the configured min/max size, the min/max size will be used. The exact size of JVM Overhead can be explicitly specified by setting the min/max size to the same value.",1,1,resource,flink
1449,taskmanager.memory.network.max,"Max Network Memory size for TaskExecutors. Network Memory is off-heap memory reserved for ShuffleEnvironment (e.g., network buffers). Network Memory size is derived to make up the configured fraction of the Total Flink Memory. If the derived size is less/greater than the configured min/max size, the min/max size will be used. The exact size of Network Memory can be explicitly specified by setting the min/max to the same value.",1,1,resource,flink
1453,taskmanager.memory.task.heap.size,"Task Heap Memory size for TaskExecutors. This is the size of JVM heap memory reserved for tasks. If not specified, it will be derived as Total Flink Memory minus Framework Heap Memory, Task Off-Heap Memory, Managed Memory and Network Memory.",1,1,resource,flink
1456,taskmanager.network.blocking-shuffle.compression.enabled,"Boolean flag indicating whether the shuffle data will be compressed for blocking shuffle mode. Note that data is compressed per buffer and compression can incur extra CPU overhead, so it is more effective for IO bounded scenario when data compression ratio is high. Currently, shuffle data compression is an experimental feature and the config option can be changed in the future.",1,4,limited-side-effect,flink
1457,taskmanager.network.blocking-shuffle.type,"The blocking shuffle type, either ""mmap"" or ""file"". The ""auto"" means selecting the property type automatically based on system memory architecture (64 bit for mmap and 32 bit for file). Note that the memory usage of mmap is not accounted by configured memory limits, but some resource frameworks like yarn would track this memory usage and kill the container once memory exceeding some threshold. Also note that this option is experimental and might be changed future.",0,0,others,flink
1458,taskmanager.network.detailed-metrics,Boolean flag to enable/disable more detailed metrics about inbound/outbound network queue lengths.,1,6,function-tradeoff,flink
1459,taskmanager.network.memory.buffers-per-channel,Number of exclusive network buffers to use for each outgoing/incoming channel (subpartition/inputchannel) in the credit-based flow control model. It should be configured at least 2 for good performance. 1 buffer is for receiving in-flight data in the subpartition and 1 buffer is for parallel serialization.,1,1,resource,flink
1462,taskmanager.network.netty.client.connectTimeoutSec,The Netty client connection timeout.,0,0,others,flink
1468,taskmanager.network.netty.transport,"The Netty transport type, either ""nio"" or ""epoll"". The ""auto"" means selecting the property mode automatically based on the platform. Note that the ""epoll"" mode can get better performance, less GC and have more advanced features which are only available on modern Linux.",1,4,limited-side-effect,flink
